EIN,fips,CENSUS_STATE_NAME,CENSUS_COUNTY_NAME,icma_picked_level,icma_picked_local_gov,UREGN,region,DONATIONS,GOVGRANTS,PROGRAMREVENUE,ln_donations,ln_govgrants,ln_progrev,imgrnt_support,econ_support,enforce,enforce_binary,npoprovider,npoprovider_c,EMPLOYEE,TOTALASSETS,ln_employee,ln_assets,total_pop,pct_foreign_born,median_income,pct_college,pct_poverty,dem_vote_share,ln_pop_z,pct_foreign_born_z,ses_index,dem_share_z
832643174,18097,Indiana,Marion County,City,Marion,2,2,17300.0,0.0,0,9.758519582283522,0.0,0.0,5.0,2.0,4.0,1,5.0,1.3853923853923855,0,70641.0,0.0,11.165365991463034,944523,9.38,46692.0,30.39,18.95,58.9,-0.2925083895028286,-1.0616706295762133,-1.2521999507101544,-0.1551297576501308
237099138,18097,Indiana,Marion County,City,Marion,2,2,1542859.0,1002700.0,4550638,14.249148394889271,13.818207916818787,15.33077822062686,5.0,2.0,4.0,1,5.0,1.3853923853923855,371,2587836.0,5.918893854273146,14.766332563197786,944523,9.38,46692.0,30.39,18.95,58.9,-0.2925083895028286,-1.0616706295762133,-1.2521999507101544,-0.1551297576501308
452349567,18097,Indiana,Marion County,City,Marion,2,2,1168209.0,104200.0,15783,13.97098322072976,11.554077005184336,9.66675204770245,5.0,2.0,4.0,1,5.0,1.3853923853923855,10,707599.0,2.3978952727983707,13.469632828038955,944523,9.38,46692.0,30.39,18.95,58.9,-0.2925083895028286,-1.0616706295762133,-1.2521999507101544,-0.1551297576501308
351900090,18097,Indiana,Marion County,City,Marion,2,2,1055516.0,1674021.0,0,13.869541252251658,14.330739672119632,0.0,5.0,2.0,4.0,1,5.0,1.3853923853923855,30,1427174.0,3.4339872044851463,14.171206823153152,944523,9.38,46692.0,30.39,18.95,58.9,-0.2925083895028286,-1.0616706295762133,-1.2521999507101544,-0.1551297576501308
461235166,19103,Iowa,Johnson County,City,iowa city,2,2,533064.0,139014.0,0,13.186398646932048,11.842337119959632,0.0,7.0,3.0,9.0,1,3.0,-0.6146076146076145,3,142771.0,1.3862943611198906,11.868997227031342,147001,11.57,61640.0,52.98,17.81,66.03,-2.0053314637416655,-0.860386964816161,-0.110599284907074,0.432656598975706
461017191,19153,Iowa,Polk County,City,Johnston,2,2,1150910.0,2394018.0,232138,13.95606436064833,14.688484101576496,12.355091609168008,2.0,0.0,0.0,0,3.0,-0.6146076146076145,201,2037362.0,5.308267697401205,14.52716639174202,474274,8.97,66044.0,36.08,11.12,52.39,-0.9268116970586,-1.0993538727504697,-0.0915945831958482,-0.6918042571780685
421186501,19153,Iowa,Polk County,City,Johnston,2,2,356146.0,5025469.0,44959,12.783098845953925,15.430029539873846,10.713528484567572,2.0,0.0,0.0,0,3.0,-0.6146076146076145,94,1212170.0,4.553876891600541,14.00792269980172,474274,8.97,66044.0,36.08,11.12,52.39,-0.9268116970586,-1.0993538727504697,-0.0915945831958482,-0.6918042571780685
453279620,19153,Iowa,Polk County,City,Johnston,2,2,1411202.0,0.0,46891,14.159953090082745,0.0,10.755602364191718,2.0,0.0,0.0,0,3.0,-0.6146076146076145,0,861269.0,0.0,13.666162162024577,474274,8.97,66044.0,36.08,11.12,52.39,-0.9268116970586,-1.0993538727504697,-0.0915945831958482,-0.6918042571780685
472464403,19153,Iowa,Polk County,City,Johnston,2,2,6530.0,438678.0,850,8.784315349902657,12.991523217305575,6.7464121285733745,2.0,0.0,0.0,0,3.0,-0.6146076146076145,10,86077.0,2.3978952727983707,11.362997523487175,474274,8.97,66044.0,36.08,11.12,52.39,-0.9268116970586,-1.0993538727504697,-0.0915945831958482,-0.6918042571780685
800965193,19153,Iowa,Polk County,City,Johnston,2,2,259047.0,15000.0,0,12.464768651695856,9.61587214452889,0.0,2.0,0.0,0.0,0,3.0,-0.6146076146076145,4,197900.0,1.6094379124341005,12.195517131590655,474274,8.97,66044.0,36.08,11.12,52.39,-0.9268116970586,-1.0993538727504697,-0.0915945831958482,-0.6918042571780685
421462633,19169,Iowa,Story County,City,Ames,2,2,100000.0,0.0,0,11.51293546492023,0.0,0.0,1.0,0.0,9.0,1,3.0,-0.6146076146076145,0,199450.0,0.0,12.203318857333551,96922,9.68,54554.0,51.13,21.51,51.29,-2.3888534955390206,-1.0340975248145623,-0.5929880015626144,-0.7824865842872439
431942744,20091,Kansas,Johnson County,City,Olathe,2,2,58851.0,0.0,0,10.982781096817838,0.0,0.0,6.0,0.0,8.0,1,4.0,0.3853923853923855,0,32130.0,0.0,10.377545452109905,585502,8.72,84915.0,55.28,5.58,45.16,-0.7328230834204722,-1.1223314600518457,1.3489099491919945,-1.2878344617229214
742875828,20091,Kansas,Johnson County,City,Olathe,2,2,170370.0,10000.0,25350,12.04573369110034,9.210440366976515,10.140573455973044,6.0,0.0,8.0,1,4.0,0.3853923853923855,3,460125.0,1.3862943611198906,13.039253470681322,585502,8.72,84915.0,55.28,5.58,45.16,-0.7328230834204722,-1.1223314600518457,1.3489099491919945,-1.2878344617229214
541852027,20173,Kansas,Sedgwick County,City,Haysville,2,2,4196045.0,0.0,0,15.249653211259968,0.0,0.0,0.0,0.0,10.0,1,4.0,0.3853923853923855,4,1506325.0,1.6094379124341005,14.225183467512617,512064,8.44,54974.0,30.89,13.96,36.91,-0.8562226051210694,-1.1480663578293866,-0.6937085906118132,-1.9679519150417368
141900248,20173,Kansas,Sedgwick County,City,Haysville,2,2,3375.0,0.0,0,8.124446855715847,0.0,0.0,0.0,0.0,10.0,1,4.0,0.3853923853923855,0,2493.0,0.0,7.821242083523558,512064,8.44,54974.0,30.89,13.96,36.91,-0.8562226051210694,-1.1480663578293866,-0.6937085906118132,-1.9679519150417368
471870355,20173,Kansas,Sedgwick County,City,Haysville,2,2,370636.0,0.0,0,12.822978425950282,0.0,0.0,0.0,0.0,10.0,1,4.0,0.3853923853923855,2,716138.0,1.0986122886681098,13.481628164801478,512064,8.44,54974.0,30.89,13.96,36.91,-0.8562226051210694,-1.1480663578293866,-0.6937085906118132,-1.9679519150417368
263469836,20177,Kansas,Shawnee County,City,Topeka,2,2,181786.0,0.0,0,12.11059095101804,0.0,0.0,2.0,0.0,0.0,0,5.0,1.3853923853923855,0,597251.0,0.0,13.300092739527384,178284,4.07,55199.0,30.81,12.8,45.17,-1.8276833132489525,-1.5497145838574362,-0.6012035502681662,-1.287010076931019
481198022,20177,Kansas,Shawnee County,City,Topeka,2,2,240868.0,28132.0,0,12.392008496221166,10.244698543504514,0.0,2.0,0.0,0.0,0,5.0,1.3853923853923855,0,1426169.0,0.0,14.170502386258212,178284,4.07,55199.0,30.81,12.8,45.17,-1.8276833132489525,-1.5497145838574362,-0.6012035502681662,-1.287010076931019
610994341,21227,Kentucky,Warren County,City,Bowling Green,3,3,302528.0,1336063.0,396343,12.619932419626608,14.105238536122975,12.890037800015232,6.0,0.0,0.0,0,5.0,1.3853923853923855,35,2313379.0,3.58351893845611,14.65421978425404,126427,9.27,52007.0,30.6,17.43,35.04,-2.1441568575736873,-1.0717807679888187,-1.029960605138432,-2.1221118711273346
721505381,22051,Louisiana,Jefferson Parish,City,Kenner,3,3,3577169.0,0.0,0,15.090082542971496,0.0,0.0,4.0,4.0,0.0,0,3.0,-0.6146076146076145,1,15306302.0,0.6931471805599453,16.543775196981866,435300,13.03,52558.0,26.15,15.46,40.54,-1.0057661628182488,-0.7261978549761261,-1.0194858921590084,-1.6687002355814575
721529305,22051,Louisiana,Jefferson Parish,City,Kenner,3,3,90100.0,0.0,0,11.408686542313973,0.0,0.0,4.0,4.0,0.0,0,3.0,-0.6146076146076145,0,1174969.0,0.0,13.976752322233637,435300,13.03,52558.0,26.15,15.46,40.54,-1.0057661628182488,-0.7261978549761261,-1.0194858921590084,-1.6687002355814575
720851575,22051,Louisiana,Jefferson Parish,City,Kenner,3,3,1065945.0,197800.0,376601,13.879373225764422,12.195016753769698,12.838944205865545,4.0,4.0,0.0,0,3.0,-0.6146076146076145,25,2959921.0,3.258096538021482,14.900673136754891,435300,13.03,52558.0,26.15,15.46,40.54,-1.0057661628182488,-0.7261978549761261,-1.0194858921590084,-1.6687002355814575
475318322,23001,Maine,Androscoggin County,City,Lewiston,1,1,252087.0,0.0,103,12.43753351188442,0.0,4.6443908991413725,6.0,2.0,0.0,0,4.0,0.3853923853923855,0,121072.0,0.0,11.704140688934302,107444,3.26,51412.0,22.2,13.22,41.52,-2.2939582851897553,-1.624161966713894,-1.0008876919513878,-1.5879105259751012
471765878,23001,Maine,Androscoggin County,City,Lewiston,1,1,385026.0,147770.0,230656,12.861068740681066,11.903419057148248,12.348687037539102,6.0,2.0,0.0,0,4.0,0.3853923853923855,49,179581.0,3.912023005428146,12.098381638608132,107444,3.26,51412.0,22.2,13.22,41.52,-2.2939582851897553,-1.624161966713894,-1.0008876919513878,-1.5879105259751012
270641210,23001,Maine,Androscoggin County,City,Lewiston,1,1,528716.0,168726.0,0,13.17820859604744,12.036037303149296,0.0,6.0,2.0,0.0,0,4.0,0.3853923853923855,7,478012.0,2.0794415416798357,13.077391115760989,107444,3.26,51412.0,22.2,13.22,41.52,-2.2939582851897553,-1.624161966713894,-1.0008876919513878,-1.5879105259751012
823097991,23005,Maine,Cumberland County,Town,Windham,1,1,837335.0,129050.0,0,13.637980702610422,11.767962954051258,0.0,0.0,0.0,0.0,0,2.0,-1.6146076146076145,3,631178.0,1.3862943611198906,13.355343193660495,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
471737212,23005,Maine,Cumberland County,Town,Windham,1,1,66067.0,262049.0,0,11.09843979364098,12.476290604230313,0.0,0.0,0.0,0.0,0,2.0,-1.6146076146076145,8,365164.0,2.1972245773362196,12.808101846721332,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
475574330,23005,Maine,Cumberland County,Town,Windham,1,1,8335.0,285713.0,0,9.028338763993148,12.562746589468404,0.0,0.0,0.0,0.0,0,2.0,-1.6146076146076145,4,61457.0,1.6094379124341005,11.02609302225752,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
271461543,23005,Maine,Cumberland County,Town,Windham,1,1,242979.0,0.0,17317,12.400734414408731,0.0,9.759501702007746,0.0,0.0,0.0,0,2.0,-1.6146076146076145,7,505587.0,2.0794415416798357,13.133475409458908,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
454804770,23005,Maine,Cumberland County,Town,Windham,1,1,198119.0,29200.0,92782,12.196628186702174,10.281958234245314,11.438018712337843,0.0,0.0,0.0,0,2.0,-1.6146076146076145,5,231848.0,1.791759469228055,12.353837263515418,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
300239409,23005,Maine,Cumberland County,Town,Windham,1,1,412620.0,30132.0,0,12.930284775076396,10.313376195704071,0.0,0.0,0.0,0.0,0,2.0,-1.6146076146076145,9,361965.0,2.302585092994046,12.79930280105073,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
475518548,23005,Maine,Cumberland County,Town,Windham,1,1,290028.0,0.0,0,12.57773619696299,0.0,0.0,0.0,0.0,0.0,0,2.0,-1.6146076146076145,0,110053.0,0.0,11.608717346919262,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
822844735,23005,Maine,Cumberland County,Town,Windham,1,1,358083.0,60770.0,62910,12.78852287473142,11.014867980481917,11.04947630816179,0.0,0.0,0.0,0,2.0,-1.6146076146076145,7,370376.0,2.0794415416798357,12.822273984838471,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
800362127,23005,Maine,Cumberland County,Town,Windham,1,1,694574.0,0.0,138117,13.45105542670658,0.0,11.835863671236911,0.0,0.0,0.0,0,2.0,-1.6146076146076145,6,1072781.0,1.9459101490553132,13.885764900129086,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
844746926,23005,Maine,Cumberland County,Town,Windham,1,1,353213.0,0.0,0,12.774829384525487,0.0,0.0,0.0,0.0,0.0,0,2.0,-1.6146076146076145,0,129869.0,0.0,11.77428152906679,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
141964898,23005,Maine,Cumberland County,Town,Windham,1,1,221539.0,0.0,0,12.308358439070924,0.0,0.0,0.0,0.0,0.0,0,2.0,-1.6146076146076145,3,1483512.0,1.3862943611198906,14.209922807659064,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
223260883,23005,Maine,Cumberland County,Town,Windham,1,1,1883362.0,0.0,2345,14.448569566542838,0.0,7.76046702921342,0.0,0.0,0.0,0,2.0,-1.6146076146076145,21,2129215.0,3.091042453358316,14.571263925155415,290944,6.14,69708.0,46.7,9.74,60.11,-1.376742113027714,-1.3594601610020445,0.4511184051393491,-0.0553791978300378
812982119,24025,Maryland,Harford County,Town,Bel Air,3,3,230201.0,0.0,0,12.346712463329483,0.0,0.0,5.0,0.0,0.0,0,5.0,1.3853923853923855,0,500646.0,0.0,13.12365454349053,251025,5.59,85942.0,35.79,7.56,35.26,-1.5126252396454916,-1.410010853065071,0.535502771741907,-2.1039754057054996
521397480,24027,Maryland,Howard County,County,Howard,3,3,155755.0,673856.0,210678,11.956045959182177,13.420773201211912,12.25809092705103,6.0,1.0,10.0,1,5.0,1.3853923853923855,13,259405.0,2.6390573296152584,12.466145825929294,315327,21.11,117730.0,61.38,5.38,64.08,-1.3026404524385813,0.016437766604341,2.165228056739082,0.2719015645548949
521596204,24027,Maryland,Howard County,County,Howard,3,3,33790.0,27200.0,112338,10.427949773825029,10.211009016314168,11.629276364497937,6.0,1.0,10.0,1,5.0,1.3853923853923855,0,460431.0,0.0,13.039918286317244,315327,21.11,117730.0,61.38,5.38,64.08,-1.3026404524385813,0.016437766604341,2.165228056739082,0.2719015645548949
870803021,24027,Maryland,Howard County,County,Howard,3,3,73745.0,0.0,0,11.208382035443035,0.0,0.0,6.0,1.0,10.0,1,5.0,1.3853923853923855,0,105986.0,0.0,11.571062288899771,315327,21.11,117730.0,61.38,5.38,64.08,-1.3026404524385813,0.016437766604341,2.165228056739082,0.2719015645548949
364834530,24027,Maryland,Howard County,County,Howard,3,3,56506.0,0.0,0,10.94211980326564,0.0,0.0,6.0,1.0,10.0,1,5.0,1.3853923853923855,0,40787.0,0.0,10.61611868216876,315327,21.11,117730.0,61.38,5.38,64.08,-1.3026404524385813,0.016437766604341,2.165228056739082,0.2719015645548949
834431937,24027,Maryland,Howard County,County,Howard,3,3,305699.0,0.0,0,12.630359507878923,0.0,0.0,6.0,1.0,10.0,1,5.0,1.3853923853923855,0,187426.0,0.0,12.14113937982455,315327,21.11,117730.0,61.38,5.38,64.08,-1.3026404524385813,0.016437766604341,2.165228056739082,0.2719015645548949
521871971,24027,Maryland,Howard County,County,Howard,3,3,24881.0,0.0,0,10.121899929474436,0.0,0.0,6.0,1.0,10.0,1,5.0,1.3853923853923855,1,399597.0,0.6931471805599453,12.898211818220847,315327,21.11,117730.0,61.38,5.38,64.08,-1.3026404524385813,0.016437766604341,2.165228056739082,0.2719015645548949
237394570,24027,Maryland,Howard County,County,Howard,3,3,16500.0,0.0,0,9.711176264112805,0.0,0.0,6.0,1.0,10.0,1,5.0,1.3853923853923855,0,53033.0,0.0,10.878669640282894,315327,21.11,117730.0,61.38,5.38,64.08,-1.3026404524385813,0.016437766604341,2.165228056739082,0.2719015645548949
522248969,24031,Maryland,Montgomery County,City,Takoma Park,3,3,19882.0,0.0,0,9.89762037425808,0.0,0.0,6.0,3.0,9.0,1,4.0,0.3853923853923855,0,36958.0,0.0,10.51753741173737,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
842431077,24031,Maryland,Montgomery County,City,Takoma Park,3,3,202038.0,6000.0,0,12.216216027054791,8.699681400989514,0.0,6.0,3.0,9.0,1,4.0,0.3853923853923855,0,40570.0,0.0,10.610784156200491,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
271277392,24031,Maryland,Montgomery County,City,Takoma Park,3,3,28941.0,0.0,0,10.273049106297938,0.0,0.0,6.0,3.0,9.0,1,4.0,0.3853923853923855,0,289214.0,0.0,12.574922177500303,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
520889386,24031,Maryland,Montgomery County,City,Takoma Park,3,3,109157.0,228288.0,166659,11.600551652924858,12.338367649140704,12.023711087936196,6.0,3.0,9.0,1,4.0,0.3853923853923855,8,464457.0,2.1972245773362196,13.048624260292144,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
522193753,24031,Maryland,Montgomery County,City,Takoma Park,3,3,174977.0,0.0,0,12.072415530717231,0.0,0.0,6.0,3.0,9.0,1,4.0,0.3853923853923855,2,534559.0,1.0986122886681098,13.189197386891438,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
830403420,24031,Maryland,Montgomery County,City,Takoma Park,3,3,10000.0,10000.0,384809,9.210440366976515,9.210440366976515,12.860504984962006,6.0,3.0,9.0,1,4.0,0.3853923853923855,0,199396.0,0.0,12.203048076128123,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
135633307,24031,Maryland,Montgomery County,City,Takoma Park,3,3,34904333.0,27726877.0,644103,17.368121562843626,17.137912825606406,13.375615482731504,6.0,3.0,9.0,1,4.0,0.3853923853923855,170,86773637.0,5.14166355650266,18.278813412299797,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
475530373,24031,Maryland,Montgomery County,City,Takoma Park,3,3,96971.0,235733.0,3699,11.482177556021448,12.37045932968776,8.216088098632316,6.0,3.0,9.0,1,4.0,0.3853923853923855,5,190956.0,1.791759469228055,12.159798313998184,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
822001275,24031,Maryland,Montgomery County,City,Takoma Park,3,3,258925.0,10000.0,2302,12.464297585571858,9.210440366976515,7.741967899820685,6.0,3.0,9.0,1,4.0,0.3853923853923855,0,1670207.0,0.0,14.32845812880732,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
521445475,24031,Maryland,Montgomery County,City,Takoma Park,3,3,37914.0,517775.0,867114,10.543102091135037,13.15729799528332,13.672926888258411,6.0,3.0,9.0,1,4.0,0.3853923853923855,44,1600794.0,3.80666248977032,14.2860103141187,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
462148933,24031,Maryland,Montgomery County,City,Takoma Park,3,3,83892.0,0.0,0,11.337297456316673,0.0,0.0,6.0,3.0,9.0,1,4.0,0.3853923853923855,0,212486.0,0.0,12.26663138282333,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
352544023,24031,Maryland,Montgomery County,City,Takoma Park,3,3,122500.0,52869.0,201951,11.715874472198903,10.875591349229497,12.215785324383964,6.0,3.0,9.0,1,4.0,0.3853923853923855,4,108026.0,1.6094379124341005,11.590127217873697,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
455608166,24031,Maryland,Montgomery County,City,Takoma Park,3,3,73361.0,0.0,0,11.203161369372244,0.0,0.0,6.0,3.0,9.0,1,4.0,0.3853923853923855,0,2244.0,0.0,7.716015266642587,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
850570252,24031,Maryland,Montgomery County,City,Takoma Park,3,3,442088.0,0.0,0,12.999266498256205,0.0,0.0,6.0,3.0,9.0,1,4.0,0.3853923853923855,0,403770.0,0.0,12.908600687895872,1040133,32.31,106287.0,59.02,6.9,75.87,-0.2037256263494683,1.045833677705979,1.7584176462800662,1.243851234206875
821942936,24033,Maryland,Prince George's County,County,Prince George's,3,3,114882.0,34906.0,0,11.651669498147209,10.460442661144333,0.0,5.0,2.0,10.0,1,5.0,1.3853923853923855,11,95832.0,2.4849066497880004,11.470351937411166,906202,22.45,81969.0,32.67,8.87,89.33,-0.3306440490272114,0.1395976345397155,0.2529215453582445,2.35347316410642
260452137,24033,Maryland,Prince George's County,County,Prince George's,3,3,704027.0,0.0,11358,13.464573407076536,0.0,9.33776566023142,5.0,2.0,10.0,1,5.0,1.3853923853923855,11,465615.0,2.4849066497880004,13.05111439137527,906202,22.45,81969.0,32.67,8.87,89.33,-0.3306440490272114,0.1395976345397155,0.2529215453582445,2.35347316410642
593799414,24033,Maryland,Prince George's County,County,Prince George's,3,3,70785.0,0.0,0,11.167416520015664,0.0,0.0,5.0,2.0,10.0,1,5.0,1.3853923853923855,1,581848.0,0.6931471805599453,13.273964524218291,906202,22.45,81969.0,32.67,8.87,89.33,-0.3306440490272114,0.1395976345397155,0.2529215453582445,2.35347316410642
134194912,24033,Maryland,Prince George's County,County,Prince George's,3,3,1176074.0,0.0,0,13.977693180917342,0.0,0.0,5.0,2.0,10.0,1,5.0,1.3853923853923855,0,9624804.0,0.0,16.079854074294417,906202,22.45,81969.0,32.67,8.87,89.33,-0.3306440490272114,0.1395976345397155,0.2529215453582445,2.35347316410642
237319848,25005,Massachusetts,Bristol County,Town,North Attleborough,1,1,4092.0,0.0,35200,8.317033476492403,0.0,10.468829770273569,3.0,0.0,10.0,1,2.0,-1.6146076146076145,1,268845.0,0.6931471805599453,12.501890284333808,558905,12.93,66157.0,27.95,11.49,51.86,-0.7756290503045103,-0.7353888898966764,-0.4006957061186296,-0.7354966511488531
270445556,25005,Massachusetts,Bristol County,Town,North Attleborough,1,1,413260.0,0.0,0,12.931834633598823,0.0,0.0,3.0,0.0,10.0,1,2.0,-1.6146076146076145,1,310626.0,0.6931471805599453,12.646344895143743,558905,12.93,66157.0,27.95,11.49,51.86,-0.7756290503045103,-0.7353888898966764,-0.4006957061186296,-0.7354966511488531
474958773,25009,Massachusetts,Essex County,Town,North Andover,1,1,134555.0,0.0,2875,11.80973574824888,0.0,7.964155718840937,0.0,0.0,10.0,1,4.0,0.3853923853923855,1,58409.0,0.6931471805599453,10.975225266531696,781024,16.68,75878.0,39.35,10.7,58.5,-0.4675201715184724,-0.3907250803760388,0.2313818092632684,-0.1881051493261945
200522081,25009,Massachusetts,Essex County,Town,North Andover,1,1,474010.0,0.0,0,13.068985807158995,0.0,0.0,0.0,0.0,10.0,1,4.0,0.3853923853923855,2,1995212.0,1.0986122886681098,14.506260868324466,781024,16.68,75878.0,39.35,10.7,58.5,-0.4675201715184724,-0.3907250803760388,0.2313818092632684,-0.1881051493261945
824732798,25015,Massachusetts,Hampshire County,Town,Amherst,1,1,1200944.0,0.0,38927,13.998619304842798,0.0,10.569469065023304,4.0,1.0,1.0,1,4.0,0.3853923853923855,12,411543.0,2.5649493574615367,12.927668789387228,161159,8.48,67044.0,46.5,13.26,66.29,-1.9206665668347551,-1.1443899438611662,0.1194940153148357,0.4540906035651479
474052601,25017,Massachusetts,Middlesex County,City,Cambridge,1,1,36234.0,0.0,460254,10.497780781543382,0.0,13.03953596269737,8.0,1.0,7.0,1,4.0,0.3853923853923855,8,315327.0,2.1972245773362196,12.661365474597613,1595192,21.04,97012.0,55.19,7.93,66.32,0.190031383480325,0.0100040421599557,1.378067704997248,0.4565637579408516
272850017,25017,Massachusetts,Middlesex County,City,Cambridge,1,1,421721.0,0.0,62595,12.952101608162804,0.0,11.044456657283062,8.0,1.0,7.0,1,4.0,0.3853923853923855,3,142761.0,1.3862943611198906,11.868927182342802,1595192,21.04,97012.0,55.19,7.93,66.32,0.190031383480325,0.0100040421599557,1.378067704997248,0.4565637579408516
432043910,25017,Massachusetts,Middlesex County,City,Cambridge,1,1,497211.0,0.0,0,13.116771773484324,0.0,0.0,8.0,1.0,7.0,1,4.0,0.3853923853923855,4,457959.0,1.6094379124341005,13.034534939438544,1595192,21.04,97012.0,55.19,7.93,66.32,0.190031383480325,0.0100040421599557,1.378067704997248,0.4565637579408516
465593143,25017,Massachusetts,Middlesex County,City,Cambridge,1,1,2270.0,224687.0,781678,7.7279755421055585,12.32246805220796,13.56919944932153,8.0,1.0,7.0,1,4.0,0.3853923853923855,61,2065735.0,4.127134385045092,14.54099665325182,1595192,21.04,97012.0,55.19,7.93,66.32,0.190031383480325,0.0100040421599557,1.378067704997248,0.4565637579408516
263653081,25017,Massachusetts,Middlesex County,City,Cambridge,1,1,236679.0,21670.0,0,12.37446429679063,9.983730240212331,0.0,8.0,1.0,7.0,1,4.0,0.3853923853923855,2,337325.0,1.0986122886681098,12.728802136298988,1595192,21.04,97012.0,55.19,7.93,66.32,0.190031383480325,0.0100040421599557,1.378067704997248,0.4565637579408516
813513216,25017,Massachusetts,Middlesex County,City,Cambridge,1,1,128365.0,0.0,0,11.76264083766516,0.0,0.0,8.0,1.0,7.0,1,4.0,0.3853923853923855,0,204285.0,0.0,12.227271356671167,1595192,21.04,97012.0,55.19,7.93,66.32,0.190031383480325,0.0100040421599557,1.378067704997248,0.4565637579408516
223185688,25017,Massachusetts,Middlesex County,City,Cambridge,1,1,12410.0,0.0,385430,9.42633845512952,0.0,12.86211746763835,8.0,1.0,7.0,1,4.0,0.3853923853923855,7,834974.0,2.0794415416798357,13.635155865623652,1595192,21.04,97012.0,55.19,7.93,66.32,0.190031383480325,0.0100040421599557,1.378067704997248,0.4565637579408516
474507235,25017,Massachusetts,Middlesex County,City,Cambridge,1,1,133535.0,56000.0,0,11.80212638339128,10.933124826700707,0.0,8.0,1.0,7.0,1,4.0,0.3853923853923855,2,25897.0,1.0986122886681098,10.161882410862972,1595192,21.04,97012.0,55.19,7.93,66.32,0.190031383480325,0.0100040421599557,1.378067704997248,0.4565637579408516
830424270,25017,Massachusetts,Middlesex County,City,Cambridge,1,1,15551.0,0.0,476110,9.65194452670022,0.0,13.073406299305542,8.0,1.0,7.0,1,4.0,0.3853923853923855,12,883617.0,2.5649493574615367,13.691778989817898,1595192,21.04,97012.0,55.19,7.93,66.32,0.190031383480325,0.0100040421599557,1.378067704997248,0.4565637579408516
132778597,25017,Massachusetts,Middlesex County,City,Cambridge,1,1,225955.0,0.0,46112,12.328095569034328,0.0,10.738850184893042,8.0,1.0,7.0,1,4.0,0.3853923853923855,0,479044.0,0.0,13.07954773021194,1595192,21.04,97012.0,55.19,7.93,66.32,0.190031383480325,0.0100040421599557,1.378067704997248,0.4565637579408516
843637046,25017,Massachusetts,Middlesex County,City,Cambridge,1,1,361723.0,0.0,0,12.798636769070397,0.0,0.0,8.0,1.0,7.0,1,4.0,0.3853923853923855,0,89292.0,0.0,11.39966717718526,1595192,21.04,97012.0,55.19,7.93,66.32,0.190031383480325,0.0100040421599557,1.378067704997248,0.4565637579408516
